year,donor_code,donor_name,category_code,category_name,value,iati_usd_mil,percent_difference
2019.0,1616.0,Gatsby Charitable Foundation,30.0,Private Development Finance,18.854008,,
2019.0,1617.0,Conrad N. Hilton Foundation,30.0,Private Development Finance,42.255,,
2019.0,1618.0,David and Lucile Packard Foundation,30.0,Private Development Finance,119.809653,,
2019.0,1619.0,John D. and Catherine T. MacArthur Foundation,30.0,Private Development Finance,109.026657,,
2019.0,1620.0,Carnegie Corporation of New York,30.0,Private Development Finance,23.965,,
2019.0,1621.0,Michael & Susan Dell Foundation,30.0,Private Development Finance,35.330546,,
2019.0,1622.0,"Omidyar Network Fund, Inc.",30.0,Private Development Finance,58.937276,,
2019.0,1623.0,Rockefeller Foundation,30.0,Private Development Finance,110.565889,,
2019.0,1624.0,William and Flora Hewlett Foundation,30.0,Private Development Finance,123.348012,,
2019.0,1624.0,William and Flora Hewlett Foundation,30.0,Private Development Finance,,79.539004,
2019.0,1625.0,Arcus Foundation,30.0,Private Development Finance,15.103247,,
2019.0,1626.0,Gordon and Betty Moore Foundation,30.0,Private Development Finance,48.195301,,
2019.0,1627.0,Ford Foundation,30.0,Private Development Finance,196.155417,,
2019.0,1628.0,Wellcome Trust,30.0,Private Development Finance,326.930027,,
2019.0,1629.0,UBS Optimus Foundation,30.0,Private Development Finance,89.28633,,
2019.0,1630.0,World Diabetes Foundation,30.0,Private Development Finance,16.678197,,
2019.0,1631.0,McKnight Foundation,30.0,Private Development Finance,8.752,,
2019.0,1632.0,Citi Foundation,30.0,Private Development Finance,26.920004,,
2019.0,1633.0,LEGO Foundation,30.0,Private Development Finance,44.49486,,
2019.0,1634.0,Norwegian Postcode Lottery,30.0,Private Development Finance,2.031648,,
2019.0,1636.0,Jacobs Foundation,30.0,Private Development Finance,17.359865,,
2019.0,1637.0,Arcadia Fund,30.0,Private Development Finance,55.050779,,
2019.0,1638.0,Margaret A. Cargill Foundation,30.0,Private Development Finance,44.170194,,
2019.0,1639.0,La Caixa Banking Foundation,30.0,Private Development Finance,41.104352,,
2019.0,1640.0,Bloomberg Family Foundation,30.0,Private Development Finance,142.931498,,
2019.0,1641.0,Susan T. Buffett Foundation,30.0,Private Development Finance,345.134749,,
2019.0,1642.0,Howard G. Buffett Foundation,30.0,Private Development Finance,155.534457,,
2019.0,1643.0,Open Society Foundations,30.0,Private Development Finance,263.977896,,
2019.0,1644.0,Fondation Botnar,30.0,Private Development Finance,40.132677,,
2019.0,1648.0,Leona M. and Harry B. Helmsley Charitable Trust,30.0,Private Development Finance,56.068977,,
2020.0,1.0,Austria,10.0,ODA,568.210514,,
2020.0,1.0,Austria,21.0,Non-export credit OOF,217.028855,,
2020.0,2.0,Belgium,10.0,ODA,1175.94785,679.0282412734001,57.74305733654771
2020.0,2.0,Belgium,21.0,Non-export credit OOF,126.795145,,
2020.0,3.0,Denmark,10.0,ODA,1718.504788,2674.6163324014674,155.636245594299
2020.0,3.0,Denmark,21.0,Non-export credit OOF,116.469369,,
2020.0,4.0,France,10.0,ODA,13088.231954,3763.2995398045678,28.75330719253058
2020.0,4.0,France,21.0,Non-export credit OOF,965.086773,290.994364520868,30.152145139892824
2020.0,5.0,Germany,10.0,ODA,25878.788129,10148.22796446864,39.21446365216942
2020.0,5.0,Germany,21.0,Non-export credit OOF,1512.771133,,
2020.0,6.0,Italy,10.0,ODA,1400.324988,457.45231118748404,32.667581819048706
2020.0,6.0,Italy,21.0,Non-export credit OOF,117.378987,,
2020.0,7.0,Netherlands,10.0,ODA,3748.293802,3607.0021326163996,96.23050708276362
2020.0,7.0,Netherlands,30.0,Private Development Finance,,56.475702399474,
2020.0,7.0,Netherlands,50.0,Other flows,,2.142208361574,
2020.0,8.0,Norway,10.0,ODA,3140.699087,3572.2635184448463,113.74103088166518
2020.0,8.0,Norway,21.0,Non-export credit OOF,385.112229,,
2020.0,9.0,Portugal,10.0,ODA,230.095382,,
2020.0,9.0,Portugal,21.0,Non-export credit OOF,22.243583,,
2020.0,10.0,Sweden,10.0,ODA,3610.789259,,
2020.0,10.0,Sweden,21.0,Non-export credit OOF,85.700992,,
2020.0,11.0,Switzerland,10.0,ODA,2872.824953,2025.1868713533108,70.49461434252973
2020.0,11.0,Switzerland,21.0,Non-export credit OOF,67.954032,,
2020.0,12.0,United Kingdom,10.0,ODA,12381.006246,10525.849078078885,85.01610344861533
2020.0,12.0,United Kingdom,21.0,Non-export credit OOF,1593.088104,,
2020.0,18.0,Finland,10.0,ODA,656.939679,1185.6176444003202,180.4758765987585
2020.0,18.0,Finland,21.0,Non-export credit OOF,147.825875,,
2020.0,20.0,Iceland,10.0,ODA,46.134829,,
2020.0,21.0,Ireland,10.0,ODA,521.951298,916.3156929140218,175.55578392565315
2020.0,22.0,Luxembourg,10.0,ODA,314.805476,,
2020.0,30.0,Cyprus,10.0,ODA,2.650518,,
2020.0,40.0,Greece,10.0,ODA,84.77698399999998,,
2020.0,45.0,Malta,10.0,ODA,47.160037,,
2020.0,50.0,Spain,10.0,ODA,1036.169353,330.46211200256005,31.892673822650693
2020.0,55.0,Türkiye,10.0,ODA,8032.579143,,
2020.0,61.0,Slovenia,10.0,ODA,31.154375,0.9464946184,3.0380793015427208
2020.0,61.0,Slovenia,21.0,Non-export credit OOF,0.115394,,
2020.0,62.0,Croatia,10.0,ODA,19.335253,,
2020.0,68.0,Czechia,10.0,ODA,72.701704,,
2020.0,69.0,Slovak Republic,10.0,ODA,37.34696,129.1309042676,345.76014826266976
2020.0,70.0,Liechtenstein,10.0,ODA,18.91,,
2020.0,72.0,Bulgaria,10.0,ODA,9.21,,
2020.0,75.0,Hungary,10.0,ODA,225.928888,,
2020.0,76.0,Poland,10.0,ODA,233.064183,,
2020.0,77.0,Romania,10.0,ODA,75.296572,,
2020.0,82.0,Estonia,10.0,ODA,16.683546,,
2020.0,83.0,Latvia,10.0,ODA,4.975033,,
2020.0,84.0,Lithuania,10.0,ODA,11.90099,,
2020.0,104.0,Nordic Development Fund [NDF],10.0,ODA,59.640194,,
2020.0,301.0,Canada,10.0,ODA,3917.174057,2044.3982564337455,52.19064117869362
2020.0,301.0,Canada,20.0,OOF,,25.707605467973302,
2020.0,301.0,Canada,21.0,Non-export credit OOF,79.776469,,
2020.0,302.0,United States,10.0,ODA,30312.462199,25065.378083,82.69001019596125
2020.0,302.0,United States,21.0,Non-export credit OOF,909.379929,,
2020.0,302.0,United States,50.0,Other flows,,4215.508337,
2020.0,546.0,Israel,10.0,ODA,241.594572,,
2020.0,552.0,Kuwait,10.0,ODA,756.751494,,
2020.0,561.0,Qatar,10.0,ODA,541.765566,,
2020.0,566.0,Saudi Arabia,10.0,ODA,1898.926107,269.20791407999997,14.176850436023836
2020.0,576.0,United Arab Emirates,10.0,ODA,1879.67376,70.88995642,3.7713968204780395
2020.0,576.0,United Arab Emirates,20.0,OOF,,14.797168529999999,
2020.0,576.0,United Arab Emirates,21.0,Non-export credit OOF,14.797169,,
2020.0,611.0,Azerbaijan,10.0,ODA,33.287837,,
2020.0,613.0,Kazakhstan,10.0,ODA,30.185923,,
2020.0,701.0,Japan,10.0,ODA,16887.0694,,
2020.0,732.0,Chinese Taipei,10.0,ODA,213.617513,,
2020.0,742.0,Korea,10.0,ODA,1925.232026,,
2020.0,742.0,Korea,21.0,Non-export credit OOF,2152.479471,,
2020.0,764.0,Thailand,10.0,ODA,54.72761,,
2020.0,801.0,Australia,10.0,ODA,2318.951991,1982.0234096894008,85.47065300971126
2020.0,801.0,Australia,21.0,Non-export credit OOF,25.721187,,
2020.0,811.0,Global Environment Facility [GEF],10.0,ODA,401.522193,,
2020.0,820.0,New Zealand,10.0,ODA,433.406015,404.81408949790546,93.4029698452398
2020.0,820.0,New Zealand,21.0,Non-export credit OOF,20.27,,
2020.0,901.0,International Bank for Reconstruction and Development,50.0,Other flows,,1322.037880691088,
2020.0,901.0,International Bank for Reconstruction and Development [IBRD],21.0,Non-export credit OOF,24903.42951,,
2020.0,905.0,International Development Association,10.0,ODA,,19566.623327,
2020.0,905.0,International Development Association,20.0,OOF,,23865.547468,
2020.0,905.0,International Development Association [IDA],10.0,ODA,21508.267447,,
2020.0,905.0,International Development Association [IDA],21.0,Non-export credit OOF,928.065963,,
2020.0,906.0,Caribbean Development Bank [CarDB],10.0,ODA,158.738,,
2020.0,909.0,Inter-American Development Bank,20.0,OOF,,13590.883787,
2020.0,909.0,Inter-American Development Bank [IDB],10.0,ODA,1042.485241,,
2020.0,909.0,Inter-American Development Bank [IDB],21.0,Non-export credit OOF,10046.109496,,
2020.0,910.0,Central American Bank for Economic Integration [CABEI],10.0,ODA,476.964,,
2020.0,910.0,Central American Bank for Economic Integration [CABEI],21.0,Non-export credit OOF,1252.235098,,
2020.0,913.0,African Development Bank,10.0,ODA,,6208.964938036074,
2020.0,913.0,African Development Bank,21.0,Non-export credit OOF,,11.71603672637067,
2020.0,913.0,African Development Bank [AfDB],10.0,ODA,57.958188,,
2020.0,913.0,African Development Bank [AfDB],21.0,Non-export credit OOF,4718.884626,,
2020.0,914.0,African Development Fund,10.0,ODA,,6208.964938036074,
2020.0,914.0,African Development Fund,21.0,Non-export credit OOF,,11.71603672637067,
2020.0,914.0,African Development Fund [AfDF],10.0,ODA,2851.176963,,
2020.0,915.0,Asian Development Bank,10.0,ODA,,3781.87705679,
2020.0,915.0,Asian Development Bank,21.0,Non-export credit OOF,,18262.22109772,
2020.0,915.0,Asian Development Bank [AsDB],10.0,ODA,4487.240323,,
2020.0,915.0,Asian Development Bank [AsDB],21.0,Non-export credit OOF,19352.712621,,
2020.0,918.0,EU Institutions,10.0,ODA,23977.103277,5072.937130790095,21.1574228637381
2020.0,918.0,EU Institutions,21.0,Non-export credit OOF,953.097219,3.0304066863799997,0.31795357556069
2020.0,918.0,EU Institutions,50.0,Other flows,,73.08698689506801,
2020.0,921.0,Arab Fund (AFESD),10.0,ODA,618.354025,,
2020.0,923.0,UN Peacebuilding Fund [UNPBF],10.0,ODA,179.78175,,
2020.0,928.0,World Health Organisation,10.0,ODA,,1611.4406241799998,
2020.0,928.0,World Health Organisation [WHO],10.0,ODA,275.075169,,
2020.0,932.0,Food and Agriculture Organisation,10.0,ODA,,402.38934825,
2020.0,932.0,Food and Agriculture Organisation [FAO],10.0,ODA,425.225933,,
2020.0,940.0,International Labour Organisation [ILO],10.0,ODA,216.636157,,
2020.0,944.0,International Atomic Energy Agency [IAEA],10.0,ODA,66.848907,,
2020.0,951.0,OPEC Fund for International Development [OPEC Fund],10.0,ODA,717.714133,,
2020.0,951.0,OPEC Fund for International Development [OPEC Fund],21.0,Non-export credit OOF,431.800753,,
2020.0,958.0,IMF Concessional Trust Funds,10.0,ODA,9998.09799,,
2020.0,959.0,UNDP,10.0,ODA,400.846458,3524.154185,879.1780779562233
2020.0,962.0,United Nations Conference on Trade and Development [UNCTAD],10.0,ODA,2.3571,,
2020.0,963.0,UNICEF,10.0,ODA,973.501,5699.663976,585.4810602146274
2020.0,964.0,UNRWA,10.0,ODA,774.5819779999999,,
2020.0,966.0,WFP,10.0,ODA,323.9818,8062.02101824,2488.417873547218
2020.0,967.0,UNHCR,10.0,ODA,629.619101,4837.666033559999,768.3480418361703
2020.0,971.0,UNAIDS,10.0,ODA,128.955648,70.035733,54.30993840610998
2020.0,974.0,UNFPA,10.0,ODA,429.85364,,
2020.0,976.0,Islamic Development Bank [IsDB],10.0,ODA,302.159793,,
2020.0,976.0,Islamic Development Bank [IsDB],21.0,Non-export credit OOF,2186.307656,,
2020.0,976.0,Islamic Development Bank,10.0,ODA,,183.26687816,
2020.0,976.0,Islamic Development Bank,21.0,Non-export credit OOF,,2456.54049752,
2020.0,978.0,OSCE,10.0,ODA,70.847267,,
2020.0,981.0,Black Sea Trade & Development Bank [BSTDB],21.0,Non-export credit OOF,439.958353,,
2020.0,988.0,IFAD,10.0,ODA,662.652707,,
2020.0,988.0,IFAD,20.0,OOF,,824.2792021421278,
2020.0,988.0,IFAD,21.0,Non-export credit OOF,143.156166,,
2020.0,990.0,European Bank for Reconstruction and Development,50.0,Other flows,,1322.037880691088,
2020.0,990.0,European Bank for Reconstruction and Development [EBRD],21.0,Non-export credit OOF,6157.823045,,
2020.0,1011.0,Climate Investment Funds [CIF],10.0,ODA,600.0840460000001,,
2020.0,1012.0,Adaptation Fund,10.0,ODA,76.677937,,
2020.0,1013.0,Council of Europe Development Bank [CEB],10.0,ODA,46.279456,,
2020.0,1013.0,Council of Europe Development Bank [CEB],21.0,Non-export credit OOF,222.850105,,
2020.0,1014.0,Private Infrastructure Development Group,36.0,Private Foreign Direct Investment,,404.243354825,
2020.0,1015.0,Development Bank of Latin America [CAF],21.0,Non-export credit OOF,8805.0,,
2020.0,1016.0,Green Climate Fund [GCF],10.0,ODA,440.194261,,
2020.0,1016.0,Green Climate Fund [GCF],21.0,Non-export credit OOF,72.714937,,
2020.0,1019.0,IDB Invest,21.0,Non-export credit OOF,2277.49203,,
2020.0,1020.0,Central Emergency Response Fund [CERF],10.0,ODA,848.141,,
2020.0,1023.0,World Tourism Organisation [UNWTO],10.0,ODA,8.031028,,
2020.0,1024.0,Asian Infrastructure Investment Bank [AIIB],10.0,ODA,2.491656,,
2020.0,1024.0,Asian Infrastructure Investment Bank [AIIB],21.0,Non-export credit OOF,5246.248995,,
2020.0,1025.0,Center of Excellence in Finance [CEF],10.0,ODA,1.139601,,
2020.0,1037.0,International Investment Bank [IIB],21.0,Non-export credit OOF,93.0,,
2020.0,1038.0,UN Institute for Disarmament Research [UNIDIR],10.0,ODA,0.385909,,
2020.0,1039.0,UN Capital Development Fund [UNCDF],10.0,ODA,11.744771,,
2020.0,1045.0,North American Development Bank [NADB],10.0,ODA,0.109,,
2020.0,1045.0,North American Development Bank [NADB],21.0,Non-export credit OOF,13.275,,
2020.0,1046.0,UN Women,10.0,ODA,,399.729965,
2020.0,1050.0,WHO-Strategic Preparedness and Response Plan,10.0,ODA,,1611.4406241799998,
2020.0,1311.0,Global Alliance for Vaccines and Immunization [GAVI],10.0,ODA,1993.314632,,
2020.0,1311.0,Global Alliance for Vaccines and Immunization,10.0,ODA,,1983.24510097,
2020.0,1312.0,Global Fund,10.0,ODA,4254.927259,,
2020.0,1312.0,Global Fund,10.0,ODA,,4229.43538272,
2020.0,1313.0,Global Green Growth Institute [GGGI],10.0,ODA,5.010268,,
2020.0,1313.0,Global Green Growth Institute,10.0,ODA,,27.3363527,
2020.0,1401.0,WTO - International Trade Centre [ITC],10.0,ODA,51.671581,,
2020.0,1406.0,United Nations Industrial Development Organization [UNIDO],10.0,ODA,3.660828,,
2020.0,1601.0,Bill & Melinda Gates Foundation,30.0,Private Development Finance,4068.606561,4689.39018519,115.25789271787983
2020.0,1602.0,Dutch Postcode Lottery,30.0,Private Development Finance,222.115099,,
2020.0,1603.0,Swedish Postcode Lottery,30.0,Private Development Finance,59.63929,,
2020.0,1604.0,People's Postcode Lottery,30.0,Private Development Finance,70.008339,,
2020.0,1605.0,MetLife Foundation,30.0,Private Development Finance,1.381,,
2020.0,1606.0,Mastercard Foundation,30.0,Private Development Finance,870.822212,,
2020.0,1608.0,IKEA Foundation,30.0,Private Development Finance,162.048694,,
2020.0,1609.0,Van Leer Foundation,30.0,Private Development Finance,14.268164,,
2020.0,1610.0,MAVA Foundation,30.0,Private Development Finance,70.83313,,
2020.0,1611.0,Oak Foundation,30.0,Private Development Finance,155.248245,,
2020.0,1612.0,H&M Foundation,30.0,Private Development Finance,15.219826,,
2020.0,1613.0,Laudes Foundation,30.0,Private Development Finance,41.151325,,
2020.0,1614.0,Charity Projects Ltd (Comic Relief),30.0,Private Development Finance,26.826638,,
2020.0,1615.0,Children's Investment Fund Foundation,30.0,Private Development Finance,359.42704200000003,,
2020.0,1616.0,Gatsby Charitable Foundation,30.0,Private Development Finance,17.827369,,
2020.0,1617.0,Conrad N. Hilton Foundation,30.0,Private Development Finance,67.161,,
2020.0,1618.0,David and Lucile Packard Foundation,30.0,Private Development Finance,145.147355,,
2020.0,1619.0,John D. and Catherine T. MacArthur Foundation,30.0,Private Development Finance,106.860929,,
2020.0,1620.0,Carnegie Corporation of New York,30.0,Private Development Finance,19.79,,
2020.0,1621.0,Michael & Susan Dell Foundation,30.0,Private Development Finance,60.25291,,
2020.0,1622.0,"Omidyar Network Fund, Inc.",30.0,Private Development Finance,29.67873,,
2020.0,1623.0,Rockefeller Foundation,30.0,Private Development Finance,119.10417,,
2020.0,1624.0,William and Flora Hewlett Foundation,30.0,Private Development Finance,160.446155,,
2020.0,1624.0,William and Flora Hewlett Foundation,30.0,Private Development Finance,,87.0281368,
2020.0,1625.0,Arcus Foundation,30.0,Private Development Finance,19.203488,,
2020.0,1626.0,Gordon and Betty Moore Foundation,30.0,Private Development Finance,60.091568,,
2020.0,1627.0,Ford Foundation,30.0,Private Development Finance,237.888058,,
2020.0,1628.0,Wellcome Trust,30.0,Private Development Finance,531.672999,,
2020.0,1629.0,UBS Optimus Foundation,30.0,Private Development Finance,103.765214,,
2020.0,1630.0,World Diabetes Foundation,30.0,Private Development Finance,25.402677,,
2020.0,1631.0,McKnight Foundation,30.0,Private Development Finance,3.919,,
2020.0,1632.0,Citi Foundation,30.0,Private Development Finance,29.44,,
2020.0,1633.0,LEGO Foundation,30.0,Private Development Finance,97.557172,,
2020.0,1634.0,Norwegian Postcode Lottery,30.0,Private Development Finance,5.587962,,
2020.0,1636.0,Jacobs Foundation,30.0,Private Development Finance,17.968167,,
2020.0,1637.0,Arcadia Fund,30.0,Private Development Finance,18.092498,,
2020.0,1638.0,Margaret A. Cargill Foundation,30.0,Private Development Finance,42.099895,,
2020.0,1639.0,La Caixa Banking Foundation,30.0,Private Development Finance,19.808442,,
2020.0,1640.0,Bloomberg Family Foundation,30.0,Private Development Finance,193.888703,,
2020.0,1641.0,Susan T. Buffett Foundation,30.0,Private Development Finance,317.574007,,
2020.0,1642.0,Howard G. Buffett Foundation,30.0,Private Development Finance,94.070149,,
2020.0,1643.0,Open Society Foundations,30.0,Private Development Finance,340.695795,,
2020.0,1644.0,Fondation Botnar,30.0,Private Development Finance,61.001747,,
2020.0,1646.0,Bezos Earth Fund,30.0,Private Development Finance,288.249501,,
2020.0,1648.0,Leona M. and Harry B. Helmsley Charitable Trust,30.0,Private Development Finance,65.309494,,
2021.0,1.0,Austria,10.0,ODA,720.818396,,
2021.0,1.0,Austria,21.0,Non-export credit OOF,175.969762,,
2021.0,2.0,Belgium,10.0,ODA,1370.087946,1006.5415149088,73.4654675159663
2021.0,2.0,Belgium,21.0,Non-export credit OOF,167.06596,,
2021.0,3.0,Denmark,10.0,ODA,2054.459424,2649.2802427992806,128.95266812528104
2021.0,3.0,Denmark,21.0,Non-export credit OOF,157.526098,,
2021.0,3.0,Denmark,50.0,Other flows,,70.48553128407755,
2021.0,4.0,France,10.0,ODA,12805.498793,2872.916334931802,22.435020934149424
2021.0,4.0,France,21.0,Non-export credit OOF,1194.107557,453.119281887632,37.94627035323519
2021.0,5.0,Germany,10.0,ODA,27662.617815,13608.816773274095,49.195693857631724
2021.0,5.0,Germany,21.0,Non-export credit OOF,2424.614609,,
2021.0,6.0,Italy,10.0,ODA,2688.269613,506.918471827856,18.85668272916107
2021.0,6.0,Italy,21.0,Non-export credit OOF,119.515389,,
2021.0,7.0,Netherlands,10.0,ODA,3820.123273,3560.0226101044,93.19130184269318
2021.0,7.0,Netherlands,30.0,Private Development Finance,,96.855191653874,
2021.0,7.0,Netherlands,50.0,Other flows,,2.0914614475959996,
2021.0,8.0,Norway,10.0,ODA,3509.610493,3630.925317902351,103.45664640404728
2021.0,8.0,Norway,21.0,Non-export credit OOF,459.528617,,
2021.0,9.0,Portugal,10.0,ODA,206.418004,,
2021.0,9.0,Portugal,21.0,Non-export credit OOF,42.189254,,
2021.0,10.0,Sweden,10.0,ODA,3958.71129,,
2021.0,10.0,Sweden,21.0,Non-export credit OOF,84.330452,,
2021.0,11.0,Switzerland,10.0,ODA,2993.265639,2653.7198685775784,88.65634356007713
2021.0,11.0,Switzerland,21.0,Non-export credit OOF,74.347278,,
2021.0,11.0,Switzerland,50.0,Other flows,,0.1559938820597065,
2021.0,12.0,United Kingdom,10.0,ODA,9981.549563,6968.363952965739,69.8124465443356
2021.0,12.0,United Kingdom,21.0,Non-export credit OOF,1909.449966,,
2021.0,18.0,Finland,10.0,ODA,704.08815,1290.313967484601,183.2602874348334
2021.0,18.0,Finland,21.0,Non-export credit OOF,123.516599,,
2021.0,20.0,Iceland,10.0,ODA,57.573894,,
2021.0,21.0,Ireland,10.0,ODA,622.146987,939.0170377484723,150.9317022133987
2021.0,22.0,Luxembourg,10.0,ODA,365.220009,,
2021.0,26.0,Monaco,10.0,ODA,21.776558,,
2021.0,30.0,Cyprus,10.0,ODA,6.172141,,
2021.0,40.0,Greece,10.0,ODA,74.489098,,
2021.0,45.0,Malta,10.0,ODA,48.655651,,
2021.0,50.0,Spain,10.0,ODA,1530.847251,122.513582452432,8.002991962287687
2021.0,50.0,Spain,21.0,Non-export credit OOF,51.524361,,
2021.0,55.0,Türkiye,10.0,ODA,7627.99339,,
2021.0,61.0,Slovenia,10.0,ODA,46.07384,,
2021.0,61.0,Slovenia,21.0,Non-export credit OOF,0.038825,,
2021.0,62.0,Croatia,10.0,ODA,23.866557,,
2021.0,68.0,Czechia,10.0,ODA,88.510432,,
2021.0,69.0,Slovak Republic,10.0,ODA,36.663967,143.00848400339999,390.0518566455179
2021.0,70.0,Liechtenstein,10.0,ODA,25.146491,,
2021.0,72.0,Bulgaria,10.0,ODA,13.95,,
2021.0,75.0,Hungary,10.0,ODA,253.234757,,
2021.0,76.0,Poland,10.0,ODA,307.926812,,
2021.0,77.0,Romania,10.0,ODA,86.040964,,
2021.0,82.0,Estonia,10.0,ODA,24.771773,,
2021.0,83.0,Latvia,10.0,ODA,7.277892,,
2021.0,84.0,Lithuania,10.0,ODA,19.299328,,
2021.0,104.0,Nordic Development Fund [NDF],10.0,ODA,35.738279,,
2021.0,301.0,Canada,10.0,ODA,4979.894735,3279.007761148985,65.84492114066714
2021.0,301.0,Canada,20.0,OOF,,25.33171945746343,
2021.0,301.0,Canada,21.0,Non-export credit OOF,121.73913,,
2021.0,302.0,United States,10.0,ODA,38953.07153,30835.150297,79.15974038979718
2021.0,302.0,United States,21.0,Non-export credit OOF,2550.42101,,
2021.0,302.0,United States,50.0,Other flows,,234.690355,
2021.0,546.0,Israel,10.0,ODA,318.963998,,
2021.0,552.0,Kuwait,10.0,ODA,774.76176,,
2021.0,561.0,Qatar,10.0,ODA,612.1325499999999,,
2021.0,566.0,Saudi Arabia,10.0,ODA,7030.351388,911.72492065,12.968411823713524
2021.0,566.0,Saudi Arabia,21.0,Non-export credit OOF,300.0,,
2021.0,576.0,United Arab Emirates,10.0,ODA,1427.689049,261.83331881,18.339660095690764
2021.0,576.0,United Arab Emirates,20.0,OOF,,18.80751429,
2021.0,576.0,United Arab Emirates,21.0,Non-export credit OOF,26.317514000000003,,
2021.0,613.0,Kazakhstan,10.0,ODA,36.900819,,
2021.0,701.0,Japan,10.0,ODA,17808.338935,,
2021.0,732.0,Chinese Taipei,10.0,ODA,193.243583,,
2021.0,742.0,Korea,10.0,ODA,2452.114864,,
2021.0,742.0,Korea,21.0,Non-export credit OOF,2006.222202,,
2021.0,764.0,Thailand,10.0,ODA,72.041329,,
2021.0,801.0,Australia,10.0,ODA,3080.837142,,
2021.0,811.0,Global Environment Facility [GEF],10.0,ODA,477.300756,,
2021.0,820.0,New Zealand,10.0,ODA,579.181252,516.7861855212697,89.2270224108134
2021.0,820.0,New Zealand,21.0,Non-export credit OOF,19.54,,
2021.0,901.0,International Bank for Reconstruction and Development,50.0,Other flows,,1700.794351430746,
2021.0,901.0,International Bank for Reconstruction and Development [IBRD],21.0,Non-export credit OOF,23722.82232,,
2021.0,905.0,International Development Association,10.0,ODA,,20682.603997,
2021.0,905.0,International Development Association,20.0,OOF,,21648.339263,
2021.0,905.0,International Development Association [IDA],10.0,ODA,20795.282684,,
2021.0,905.0,International Development Association [IDA],21.0,Non-export credit OOF,1112.333046,,
2021.0,906.0,Caribbean Development Bank [CarDB],10.0,ODA,122.889856,,
2021.0,906.0,Caribbean Development Bank [CarDB],21.0,Non-export credit OOF,37.274271,,
2021.0,909.0,Inter-American Development Bank,20.0,OOF,,11065.022625,
2021.0,909.0,Inter-American Development Bank [IDB],10.0,ODA,967.321756,,
2021.0,909.0,Inter-American Development Bank [IDB],21.0,Non-export credit OOF,9351.513605,,
2021.0,910.0,Central American Bank for Economic Integration [CABEI],10.0,ODA,401.153972,,
2021.0,910.0,Central American Bank for Economic Integration [CABEI],21.0,Non-export credit OOF,2260.684503,,
2021.0,913.0,African Development Bank,10.0,ODA,,4027.3850158851537,
2021.0,913.0,African Development Bank,21.0,Non-export credit OOF,,8.073506821812984,
2021.0,913.0,African Development Bank [AfDB],10.0,ODA,30.304353,,
2021.0,913.0,African Development Bank [AfDB],21.0,Non-export credit OOF,2441.127757,,
2021.0,914.0,African Development Fund,10.0,ODA,,4027.3850158851537,
2021.0,914.0,African Development Fund,21.0,Non-export credit OOF,,8.073506821812984,
2021.0,914.0,African Development Fund [AfDF],10.0,ODA,2546.444506,,
2021.0,915.0,Asian Development Bank,10.0,ODA,,2293.0336743400003,
2021.0,915.0,Asian Development Bank,21.0,Non-export credit OOF,,13153.80938189,
2021.0,915.0,Asian Development Bank [AsDB],10.0,ODA,3453.682816,,
2021.0,915.0,Asian Development Bank [AsDB],21.0,Non-export credit OOF,14877.440433,,
2021.0,918.0,EU Institutions,10.0,ODA,24092.769513,6787.210393066745,28.171150640877947
2021.0,918.0,EU Institutions,21.0,Non-export credit OOF,1152.40097,4.8260513346759994,0.41878230410340594
2021.0,918.0,EU Institutions,50.0,Other flows,,185.721895671098,
2021.0,921.0,Arab Fund (AFESD),10.0,ODA,172.43,,
2021.0,923.0,UN Peacebuilding Fund [UNPBF],10.0,ODA,196.03562,,
2021.0,928.0,World Health Organisation,10.0,ODA,,1962.6849814199998,
2021.0,928.0,World Health Organisation [WHO],10.0,ODA,609.972669,,
2021.0,932.0,Food and Agriculture Organisation,10.0,ODA,,391.55642338,
2021.0,932.0,Food and Agriculture Organisation [FAO],10.0,ODA,432.36836,,
2021.0,940.0,International Labour Organisation [ILO],10.0,ODA,255.1698,,
2021.0,944.0,International Atomic Energy Agency [IAEA],10.0,ODA,72.433418,,
2021.0,951.0,OPEC Fund for International Development [OPEC Fund],10.0,ODA,946.947314,,
2021.0,951.0,OPEC Fund for International Development [OPEC Fund],21.0,Non-export credit OOF,426.986624,,
2021.0,958.0,IMF Concessional Trust Funds,10.0,ODA,4556.0546300000005,,
2021.0,959.0,UNDP,10.0,ODA,430.45199,4401.727398,1022.5826573597672
2021.0,962.0,United Nations Conference on Trade and Development [UNCTAD],10.0,ODA,1.797521,,
2021.0,963.0,UNICEF,10.0,ODA,906.707,8027.448995430001,885.3410192520847
2021.0,964.0,UNRWA,10.0,ODA,727.358507,,
2021.0,966.0,WFP,10.0,ODA,343.72957,9251.92660732,2691.6295293768294
2021.0,967.0,UNHCR,10.0,ODA,597.02033,4917.97488799,823.753336505308
2021.0,971.0,UNAIDS,10.0,ODA,88.201716,68.671152,77.85693421202826
2021.0,974.0,UNFPA,10.0,ODA,329.977858,,
2021.0,976.0,Islamic Development Bank [IsDB],10.0,ODA,100.007951,,
2021.0,976.0,Islamic Development Bank [IsDB],21.0,Non-export credit OOF,7581.473432,,
2021.0,976.0,Islamic Development Bank,10.0,ODA,,199.95043497,
2021.0,976.0,Islamic Development Bank,21.0,Non-export credit OOF,,2042.8583648499998,
2021.0,978.0,OSCE,10.0,ODA,115.844674,,
